image_id,source_url,download_url,license,author,country,region,city,capture_context,damage_labels,split,license_ok,privacy_checked,notes
mapillary_297806615322140,https://www.mapillary.com/app/?pKey=297806615322140,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An9IT9z7GGrOtK-BkOk1sIHkI-io4LbXLx4-xdMTDbGc0pOmLVbR7URIYasme6G0GXPiCCOcJRoMbNhrVtQqiiPTnyowcj1o2wFqmkD4SwnkjumbhL64U5RmfrvfoCUCrlqjhYAuntvNyt_e1lhygQ?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=GKWwifwFXXzuPGdo7LuGeg&_nc_oc=Adrt4cs0FO5aDzGx3FliluVbQFcG3PFR6tjiOepcUJdP0o2jpiuuCDPEMv9ZjjOyiHA&ccb=10-5&oh=00_Af6N_BLTUpc5I0eub0MdVqr7nU1WbzBSZT4ceDzOwMo0Ig&oe=6A2821B1&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2020-07-29;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:77.014927,52.220415",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_519331802406043,https://www.mapillary.com/app/?pKey=519331802406043,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An_ru1r8lKzRlf8AOIlIvI57Im9E2pe8LoOKn3YA00oumnqrhiXbzO6HtNxiV0rakabRpOyumt9Y_Bf5j9HKBkptYohfs9X4K0OU2ole0AOXBfmtS1Jjhwm1gCDVNj89PJ5WWSyBeYpduTdNML8lCQ?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=GKWwifwFXXzuPGdo7LuGeg&_nc_oc=Adrlqke2iZbZV0bCHCNz2S4vn_85YB17CnKZ9RUbxWPdT2dwNbX7_LyS-zWD2F3Wd6M&ccb=10-5&oh=00_Af7DAHOkqTMcQzWGuYj0i1el_Sccyu_xe2PeD3KXqb-rww&oe=6A282430&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2020-07-29;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:77.018179,52.215162",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_495267121830431,https://www.mapillary.com/app/?pKey=495267121830431,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An_rhw4xoYeD62OyHpxiA_OxDDmSQOvFSsNVP-jbeFFkGyU4zwl-iSIHFqmlvo_0spD-4XpjbSDY4ETNqIUS2W_gFwjjN_anLyn6Ezah8WM6eV8EiU66N1yT_7mhAPf8WQafCKV_i8PzUF20hRNP_Q?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=GKWwifwFXXzuPGdo7LuGeg&_nc_oc=Adr0N84WDDx_jMyH6SzYGcGPUevnkqFHNXpI_NQkSBBvRo0h63UdboYHJpuh4jcLP6I&ccb=10-5&oh=00_Af5WZA2dIF1o0FxNA6ufqnTtBsTQEcWzsKIz7EukDj2pVw&oe=6A283EF6&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2019-10-08;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:77.027454,52.200371",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_490204440095293,https://www.mapillary.com/app/?pKey=490204440095293,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An9g4fi_rXehkAQ0gHXRy-OQ-UHPEDviy6nfsOANolI_kC0QqiccV0yOzw78cEgLEN10pLumQKsnrheDmGXHht6t_O7f2pNXiSH5cWBQILeA_o-z2eDk85QhmZyBTjHn32cY81xk4vFzh6vuy5wn0w?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=zp1M_pTniTK04ZOlpQ2T4A&_nc_oc=Ado-J0qRfrKZCprK6e0CI6ZrfKznXU9iAXugS6s5Nz2bCK2q7hunzNlpdrj3zJbwmlM&ccb=10-5&oh=00_Af5O215Q3NzQsq1eSW9lx8nBspA23N6CvrRTeXLaJx0SCA&oe=6A28393B&_nc_sid=201bca,CC-BY-SA-4.0,nektaria (Mapillary user 102787795298389),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2024-06-15;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:76.994057,52.237495",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_2408445126308569,https://www.mapillary.com/app/?pKey=2408445126308569,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An-03jOps1A2F6XsSoBJMVQmZSue_Qq609IKWt1V-n-244KZtVd9mhPyYHiHm11ZAF7g-TTz7ixDz6tS_ti_TP8lsn_bgFtTnrmVRIpkKeGFIXWuxRh6BGzEBCL3Gqg9ss29E1twpy4kre8XHcB-sp0?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=zp1M_pTniTK04ZOlpQ2T4A&_nc_oc=Ado-v5sac15nyoaFYeb_X2EuJ7PzKvJYbs7ojXuWcv8m8CjBVwXUM34zrkZVpxJvU_c&ccb=10-5&oh=00_Af6Ly9dp3Qx44CcbN7YLJz3rxASqp2rulsuCo6UFc0stpA&oe=6A283E5A&_nc_sid=201bca,CC-BY-SA-4.0,nektaria (Mapillary user 102787795298389),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2026-04-11;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:76.983735,52.244603",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_819584219847681,https://www.mapillary.com/app/?pKey=819584219847681,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An-KkKPLqC1BcfK3AxI3MeOstzkWWg1NGlsW9LHzhhwBqpAJoVNUtnF-Be2sFUx1G8oDWqx_6s_NHMn8E2Cpq7pnrxzvdnHqsnhNfVsFhH010s9gRGBdne8WtJT_AE2sK0qoOHSOFjW5vp8Evj_GK1Q?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=XhMrWMiuCyWYvV-l6ewopg&_nc_oc=Adp8GUzAEevzWn8PTAGKMhynwxT3C4MYFEzH31FiCbB4gjdAaieUuITcSHGth9jkHvc&ccb=10-5&oh=00_Af5sjcFpo_egP40-AF0ssr1aCgMQuuSGZvyBAcFQkey85Q&oe=6A280FAB&_nc_sid=201bca,CC-BY-SA-4.0,nektaria (Mapillary user 102787795298389),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2024-06-15;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:77.006071,52.229139",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_2059185297980808,https://www.mapillary.com/app/?pKey=2059185297980808,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An8Rij68jnE2ixw1rLbQxcSWv045wIAYGPZj0n1DdqfJd5K9D8X55ML7lgs65VEujHpz1sSycV24u9bAbGrHQGVhAtzPikuMslsvkAddRFduUSEoPOkybcNcdQp1KaSoz8tSXoYfNp5t_4qoa44uYA?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=zp1M_pTniTK04ZOlpQ2T4A&_nc_oc=Adr5i4hzpso6TFk6BiAIkS1btzida6viQ4rjCTPGG4P0HBnanOZgr0unZouFyVA5BzQ&ccb=10-5&oh=00_Af6O4576A4sSSBbEWT5Hl0FCl8k6VkF3_3H0Nj6kevacZQ&oe=6A2827C9&_nc_sid=201bca,CC-BY-SA-4.0,nektaria (Mapillary user 102787795298389),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2026-04-11;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:76.993887,52.237640",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_916844713598741,https://www.mapillary.com/app/?pKey=916844713598741,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An9aR1V7luv1APX9AiaBCleTrfWasOi0CMdrU9JG4yPs6AZtOwsrYnR2gRNIVz_Fg-UvdBtCl8zzYdtulOzO_8CuRzMyaai8ys48X72QR2O07DUjL_jFhn6b85vY4m2Fu2lBooWdRI2M4KK-0YysXcA?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=zp1M_pTniTK04ZOlpQ2T4A&_nc_oc=Adqu8w90jvuw3RuwyYg2mTH8iuAAUKagN4iuHh8WFl2lpaaMq9lpALzr9bBxfxWg4Ag&ccb=10-5&oh=00_Af5fC8aLWBn3a3bTKqPEqsM-zHJUp7OUQdy5gGk8EmwN8w&oe=6A28349B&_nc_sid=201bca,CC-BY-SA-4.0,nektaria (Mapillary user 102787795298389),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2024-06-15;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:76.994980,52.236843",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_962695446611334,https://www.mapillary.com/app/?pKey=962695446611334,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An_u3TkV6IpI0J3LE3IxiZ5MXOhELeUXHXkvnlXOFVobl4DpWIcR_EIfAX3KzEilww1FTEDaWzzIzZBKvT0bUeZdGAR7xDT0ZE6Ko8fvujcBWrxvfQyS2abZpze_J0QYbEZAVU9G-WWUaiA5S2dS0ZY?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=zp1M_pTniTK04ZOlpQ2T4A&_nc_oc=AdqVGhqZJxPdKoPAfOEhdRthkiCTzU1EgTn2aBflh1vjHcII7-qrGBKu81QAMzOImyo&ccb=10-5&oh=00_Af6MR9RP-Gdhx_cIqsHKuTxwdURFjo3uAgI22Kyhq9B8tQ&oe=6A283F5A&_nc_sid=201bca,CC-BY-SA-4.0,nektaria (Mapillary user 102787795298389),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2026-04-11;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:76.992612,52.238512",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_26408856358795352,https://www.mapillary.com/app/?pKey=26408856358795352,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An_dtAQIOTlM9a4lc_NXxxKBW96fckk2u1MmPxDjj-zqehdWl9MON8nokIThrhJh9nz6SMJB55Go3SNpcPwy_0niIXcIak9ASHT9FfdbSNUAFZv04oY2Ezyt8lykLw4hGFECSPc8vmZj9ioklj14Qg?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=XhMrWMiuCyWYvV-l6ewopg&_nc_oc=AdpFsbbEqrVU-qfVEpu-cb4PG3meXWV-R1DtgNpjEnylLRYmokmBzCk4ivrP5FX0_Rs&ccb=10-5&oh=00_Af50St0jdE9pTeIudktxJ6qsAHa219MvnDijQ86RCzJ8bA&oe=6A282791&_nc_sid=201bca,CC-BY-SA-4.0,nektaria (Mapillary user 102787795298389),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2026-04-11;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:76.998175,52.234597",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_24199109856358575,https://www.mapillary.com/app/?pKey=24199109856358575,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An96bof3WVNvUORMkhDIUmC4X2jaGapuJx-HbSzGyxRMm8KaWGhyn7u3axB9si3Ep4LZeQczy5ypfRRRR8ePgGjj4Kj5m8bNxHRHZs10l210qxY_L1A8wuc2BRp87bOB_fBtFXR6TRjgivN2PAVBMAA?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=XhMrWMiuCyWYvV-l6ewopg&_nc_oc=Adpy6BAAOHty308NrXSIg8O-xpoUo-lnUlqPJNaMe6KalIjZPkxU7eMXtGDLybKhlNU&ccb=10-5&oh=00_Af5Jxw0FPh0zrTDtkCsG73PvFKI_DOKUVAtcBBialwgeOA&oe=6A282156&_nc_sid=201bca,CC-BY-SA-4.0,nektaria (Mapillary user 102787795298389),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2025-04-12;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:76.999593,52.233711",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_662413046572857,https://www.mapillary.com/app/?pKey=662413046572857,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An9AJzoxkAP7K_lZCTzDhoPuIE0OXu9FsML2z13zVuCKIsdaK9ZjBKPsMJ40QOLaSpoMMcRjPSFAwxVmxWvRGyNCGwQdEoxhRPzXSQthekPe-UWXTgrTyro-8r6kW0btFI90BbDK6sxqxAL1p72xAQ?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=zp1M_pTniTK04ZOlpQ2T4A&_nc_oc=AdptBV0xONGsSucflBzFzGqhjGa-9W90xQOlumGXNwkMz4RnahgKXV4cRVpzcIl4pBk&ccb=10-5&oh=00_Af5Pf4IODeOosDO7sVwdOJw-mAdYRfwZKdK6tUNb6JYTog&oe=6A28326C&_nc_sid=201bca,CC-BY-SA-4.0,nektaria (Mapillary user 102787795298389),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2025-04-12;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:76.994017,52.237552",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_1741555993067205,https://www.mapillary.com/app/?pKey=1741555993067205,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An-9FjxxqpZo5Ttqcs96VkTY0M2rqc7E309OtrDZ4uAieW_W2yWWAwdXOfhMsl7lFkIpfdhLwRtzNebUCrlZB-viRPh8S_HYddO35YLUp4BKpJjbDzlDpGlauMnpUgBEGBXQigi2n3udBlFH-FcE33s?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=zp1M_pTniTK04ZOlpQ2T4A&_nc_oc=AdrA8ghD5V-JMujTDKTs-V-6I_c1-DtIa0RcMwixQb7i-J0cdZVMhh1P2hQXIsii614&ccb=10-5&oh=00_Af7HNaYX_SO0N-I2zGC-Zf3H7ilQmZWgcsJy6LFh0-FHbQ&oe=6A281AA6&_nc_sid=201bca,CC-BY-SA-4.0,nektaria (Mapillary user 102787795298389),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2025-04-12;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:77.000324,52.233228",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_1335634257656202,https://www.mapillary.com/app/?pKey=1335634257656202,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An8XzfmDUs42WTxMdoCY8mnsJ0EkNvkz4efYRYYM8jAcrEihWoyh6_c1wIzyIEw00qPHMZ9tgv8CIUU_8LPw8R0gMJx3RjXqH_YOf8ib4BZrQSqwCquj7XSM-tjmMXVPi4nZ73nORV9eEBs2WWkKnCs?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=XhMrWMiuCyWYvV-l6ewopg&_nc_oc=Adr_G5RieCXix2F6hmKeV4qC30rH4DjZ47M2Gr6B79kmuZZziaJcxJkSbJY16RVu52M&ccb=10-5&oh=00_Af62aUGzwtweHuN-4a8BIUBvgCH8te7v9b6NDR5WflRE4Q&oe=6A283EDB&_nc_sid=201bca,CC-BY-SA-4.0,nektaria (Mapillary user 102787795298389),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2025-04-12;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:77.000936,52.232732",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_490586423540554,https://www.mapillary.com/app/?pKey=490586423540554,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An_yt9gce5FWP9HjYS7KbtJFJYN63_JWr5Nkrx2_iMsQfROQ6RLcngER6vU-rF9srAJlFP5sKS8CzOXpplojby21--ttzk6JWCGK_zsxWp0MaDimjutHEdV_pOMuBd0HlJfnjxsFmBEifqQ_WTpAaAY?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=XhMrWMiuCyWYvV-l6ewopg&_nc_oc=AdrF54rIDdEHnbTeHEMnt3eEhUKNz66mEujJrSS2BrKSDEavgA6xy7LAx8pg9jQNElc&ccb=10-5&oh=00_Af5I-wRn1Q1UGvXMvH7Y2xDk6s70EDXNaybk3caRrzLxQw&oe=6A280D85&_nc_sid=201bca,CC-BY-SA-4.0,nektaria (Mapillary user 102787795298389),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2024-06-15;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:77.001964,52.232042",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_989810692338187,https://www.mapillary.com/app/?pKey=989810692338187,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An877x2qE4-04aq3aT-_ilKsM82cMec3h43y8i_w61W3rYpdB9nw11c0aiLoESeUc9lc7N6j7I2RN3ETZr6zUZ1jabk5eZ1xG_IGTuL9SMG6eTBBRHVPPOowGWzJGMphQhRw0X3aiErQhWXhT8wi-Fk?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=zp1M_pTniTK04ZOlpQ2T4A&_nc_oc=AdpyL8g7WwemfNvAPl1YgFT8MqpeAMHV-1WkbrApGSzMPqyHoWGgKQRjEt1BWaAm-x8&ccb=10-5&oh=00_Af7kc6yrYzKdISSSYi2OgZimHx4-vcG9j2FC5JjHT6DoJg&oe=6A281DB5&_nc_sid=201bca,CC-BY-SA-4.0,nektaria (Mapillary user 102787795298389),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2024-06-15;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:76.993955,52.237569",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_641799558835383,https://www.mapillary.com/app/?pKey=641799558835383,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An9BRbQ7bmjRAfEWekrbHGuyX83-jRUpaaSMqFHzcHeGawH2Em0Z7K3MRAM02DPcqHOcQoD37GcirCr2V15SWaWmgi_2-mwpV76anxcIcF_FKhooARLrHui-Mwh1MGRKx6Ye3NiNKl9Y-ijaQ0SyEWo?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=zp1M_pTniTK04ZOlpQ2T4A&_nc_oc=Adq1mEk5LOI0cInyoraZWNUBnIvYIU63BlolhiTIhNiU9sNKD2g-SOVsn-WaD_hFJbk&ccb=10-5&oh=00_Af4AxE_e_Fn5V9gkYanox-hrcZaJLJFbis5QRamFj3M0PQ&oe=6A282756&_nc_sid=201bca,CC-BY-SA-4.0,nektaria (Mapillary user 102787795298389),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2025-04-12;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:76.993915,52.237635",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_1266948292308746,https://www.mapillary.com/app/?pKey=1266948292308746,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An-tSLgWUQkN0U8PFfKnzK3vHTbWIagnY7O4SPwICpZi254gqbXno4PsHPgTyeAicliqWD1n9aM_O-qGv1C7JK4NHkfEmxiBn0ODCPCGwWtd1vcWUmr1DlImYzFGvHLg53_Qros5H2w9Fuv1zw4M6l0?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=XhMrWMiuCyWYvV-l6ewopg&_nc_oc=AdrgZmnezcEnTT-S4MC5uT-GR9Bk8Qd-4G4b9ZDCXOUoKY7PfPs8ukYQteatb6LyLNE&ccb=10-5&oh=00_Af57r3QvMoYtcJ7xenZkNCyG4qq2qVy2WK56YhVvf1pDxA&oe=6A282B37&_nc_sid=201bca,CC-BY-SA-4.0,nektaria (Mapillary user 102787795298389),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2026-04-11;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:77.002083,52.231932",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_1270305871021097,https://www.mapillary.com/app/?pKey=1270305871021097,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An_EXuJskd4khjYlIcebGbQll2dwYCkJpXjKRnETqlrDmN50qS2sLjcIzoe-C4I8l0McO7ydDlo8qIN4qnhMAIg-6EmjAvVPV2nJ0QEgiv-8HTz3SjlWh53lPBWjNKV8jX_z6u2KBoAleDa5WV6gXg?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=zp1M_pTniTK04ZOlpQ2T4A&_nc_oc=Adpl9GELqGBFsGRiKRJh1kq3Z-H5kxJHckL6p2OY5iUWUzEg_Eton_WF0nrKws2rZCk&ccb=10-5&oh=00_Af77ChSKsJQTaS30oy6iUd-P2BmY5hMDp-jsOd3cWZCPag&oe=6A283456&_nc_sid=201bca,CC-BY-SA-4.0,nektaria (Mapillary user 102787795298389),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2024-06-15;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:77.000063,52.233294",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_996417881994442,https://www.mapillary.com/app/?pKey=996417881994442,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An-OrOflM_KoXu3i3NDqZhshUmF7To90EIlDoydQS23ZgXGHVtPQvBZGBb3zZy_CXReVyAjE83-9QH0UFc0W5_it5OPPgZZMPJqS70mDK0Fod-1yDBsrcbQ0fteMr1CVBKBI3fWzSCFhbH0U9_hqAQ?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=XhMrWMiuCyWYvV-l6ewopg&_nc_oc=AdraVNUvz1NNkMPbgDFwCP7QslGKPD5DalfdUcWut2Xhip7pluP_9wdTJ_Bs5gE5cRY&ccb=10-5&oh=00_Af4Cx7OVxKxlvSpW-Ztc2uROzNstbrsgl8X2cZOd5U_3IQ&oe=6A2815AC&_nc_sid=201bca,CC-BY-SA-4.0,nektaria (Mapillary user 102787795298389),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2024-06-15;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:77.000915,52.232725",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_968542634740629,https://www.mapillary.com/app/?pKey=968542634740629,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An9Sm8pMcPbVy-mTx3s7pF1UvPK8_USMg1Kfs3msfMUdO87iYGlqlVJQN-zWGlrG8FQnYSnC09zOjHPI4FHVYfcnLNX8HJA9jWe8rNZrIodwICeUQzJUoiwzOZAlL28VhIwlXtIFGyCtkz_DUhrU5Q?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=XhMrWMiuCyWYvV-l6ewopg&_nc_oc=AdrWumE__UUs_Y1R-I7y8b--4DNHccTfDnOCXgC2iNyMN_fqHh8XrHepkbd__XxyEsQ&ccb=10-5&oh=00_Af4IsGaS8j0rSVSRi9_tqslitW6UNO9bInV8tBjAHI9XcQ&oe=6A283082&_nc_sid=201bca,CC-BY-SA-4.0,nektaria (Mapillary user 102787795298389),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2024-06-15;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:77.006418,52.228877",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_954003584242703,https://www.mapillary.com/app/?pKey=954003584242703,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An8XyJevLHzYS6anlnQSwOqTzM1uZdIrOcxjP3wbiwT3h9d_D13H17momTYg1hC35D5myuJsUHtRNmdht6B2RfSH49L-6NEQ-MtfFiPy5iPkxUnZkH7aLJgSdFhNT1N6gAUMQc5Du-vclqvhC9Xnkg?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=XhMrWMiuCyWYvV-l6ewopg&_nc_oc=AdpTPzsgTxLjOk2gPwl8s4fvTeeC--1liUwVFqAzACvavVTQxm6o1yb5Pm3NC0gFhv0&ccb=10-5&oh=00_Af4Y7pjrZQ0UvFj4mwEs5D0ziNc42rprxv739QIUt5e3AA&oe=6A282BB0&_nc_sid=201bca,CC-BY-SA-4.0,nektaria (Mapillary user 102787795298389),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2026-04-11;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:77.000766,52.232819",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_1963414307797787,https://www.mapillary.com/app/?pKey=1963414307797787,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An9kodJaaDn58FQ1hh6ZE8DQzS6AekHk28K8N31NPII7IPS_IPYTIIEaWBpG617efkDt2lgo5OMM_c-aib_HlvcT42iysZPAIv2oLQopyHx3bggTJkJ3EhHpHIrFsoKfIhM-0CnrL17LTfYGlmgvkw?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=XhMrWMiuCyWYvV-l6ewopg&_nc_oc=AdpOv3_COMHPemelbv_XWdz6p6OTyJACCAw4JNlLnMq5EA_5w6x8uCtnIQwZHNYTizw&ccb=10-5&oh=00_Af5yF5oxfFfES-9r55ZFk85kWnLaPdOnIrnrWdXMJbQOHg&oe=6A283824&_nc_sid=201bca,CC-BY-SA-4.0,nektaria (Mapillary user 102787795298389),Kazakhstan,,pavlodar,"mapillary;city:pavlodar;captured_at:2025-04-12;is_pano:false;bbox:76.820000,52.200000,77.120000,52.380000;lonlat:76.987533,52.242055",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
